"gr_id","flag_id","fleet_id","yy","mm","mondate","dup_pac","ocean_id","vessel","alb_c","bet_c","skj_c","yft_c","pbf_c","oth_c","bum_c","blm_c","mls_c","swo_c","sfa_c","fal_c","ocs_c","mak_c","bsh_c","thr_c","por_c","ham_c","rhn_c","skj_lo","yft_lo","bet_lo","skj_hi","yft_hi","bet_hi","skj_un","yft_un","bet_un"
"S","SB","  ",1989,1,1989-01-01,TRUE,"SX",0,0,348,5236,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1990,1,1990-01-01,TRUE,"SX",0,0,351,3841,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1991,1,1991-01-01,TRUE,"SX",0,0,321,5519,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1992,1,1992-01-01,TRUE,"SX",0,0,424,5324,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1993,1,1993-01-01,TRUE,"SX",0,0,390,4392,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1994,1,1994-01-01,TRUE,"SX",0,0,381,6436,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1995,1,1995-01-01,TRUE,"SX",0,0,557,9101,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1996,1,1996-01-01,TRUE,"SX",0,0,546,7009,9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1997,1,1997-01-01,TRUE,"SX",0,0,762,12205,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1998,1,1998-01-01,TRUE,"SX",0,0,939,12704,9679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",1999,1,1999-01-01,TRUE,"SX",0,0,802,13836,10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2000,1,2000-01-01,TRUE,"SX",0,0,350,4794,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2001,1,2001-01-01,TRUE,"SX",0,0,432,6836,5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2002,1,2002-01-01,TRUE,"SX",0,0,248,4049,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2003,1,2003-01-01,TRUE,"SX",0,0,484,7621,7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2004,1,2004-01-01,TRUE,"SX",0,0,501,7359,9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2005,1,2005-01-01,TRUE,"SX",0,0,501,8794,7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2006,1,2006-01-01,TRUE,"SX",0,0,487,11504,10513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2007,1,2007-01-01,TRUE,"SX",0,0,482,9277,7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2008,1,2008-01-01,TRUE,"SX",0,0,171,8100,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2009,1,2009-01-01,TRUE,"SX",0,0,466,8900,8517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2010,1,2010-01-01,TRUE,"SX",0,0,299,7339,5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2011,1,2011-01-01,TRUE,"SX",0,0,490,14484,10587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2012,1,2012-01-01,TRUE,"SX",0,0,407,15080,11013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2013,1,2013-01-01,TRUE,"SX",0,0,492,12617,11660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2014,1,2014-01-01,TRUE,"SX",0,0,551,13861,16013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2015,1,2015-01-01,TRUE,"SX",0,0,275,13202,15316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2016,1,2016-01-01,TRUE,"SX",0,0,870,31379,23820,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2017,1,2017-01-01,TRUE,"SX",0,0,668,27037,18006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2018,1,2018-01-01,TRUE,"SX",0,0,790,34401,17687,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2019,1,2019-01-01,TRUE,"SX",0,2,533,40355,16088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2020,1,2020-01-01,TRUE,"SX",0,0,308,20191,13003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2021,1,2021-01-01,TRUE,"SX",0,0,250,26143,15974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SB","  ",2022,1,2022-01-01,TRUE,"SX",0,1,362,25678,11036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",1994,1,1994-01-01,TRUE,"SX",0,16,7,0,9,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",1995,1,1995-01-01,TRUE,"SX",0,25,14,0,16,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",1996,1,1996-01-01,TRUE,"SX",0,5,3,0,8,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2001,1,2001-01-01,TRUE,"SX",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2002,1,2002-01-01,TRUE,"SX",0,490,56,16,42,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2003,1,2003-01-01,TRUE,"SX",0,1358,204,34,178,0,0,0,0,43,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2004,1,2004-01-01,TRUE,"SX",0,1869,394,62,506,0,0,0,0,36,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2005,1,2005-01-01,TRUE,"SX",0,2371,220,32,413,1,0,0,0,41,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2006,1,2006-01-01,TRUE,"SX",0,2223,166,69,262,0,0,0,0,17,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2007,1,2007-01-01,TRUE,"SX",0,2644,238,41,290,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2008,1,2008-01-01,TRUE,"SX",0,2224,292,54,247,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2009,1,2009-01-01,TRUE,"SX",0,1551,217,89,197,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2010,1,2010-01-01,TRUE,"SX",0,2423,319,124,192,0,0,0,0,24,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2011,1,2011-01-01,TRUE,"SX",0,2182,925,135,394,0,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2012,1,2012-01-01,TRUE,"SX",0,2757,1624,308,693,0,0,0,0,28,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2013,1,2013-01-01,TRUE,"SX",0,1354,208,40,346,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2014,1,2014-01-01,TRUE,"SX",0,1186,184,137,504,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2015,1,2015-01-01,TRUE,"SX",0,1167,151,86,339,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2016,1,2016-01-01,TRUE,"SX",0,1353,183,38,315,1,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2017,1,2017-01-01,TRUE,"SX",0,2567,298,67,610,2,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2018,1,2018-01-01,TRUE,"SX",0,3087,197,75,532,0,0,0,0,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2019,1,2019-01-01,TRUE,"SX",0,2277,124,128,403,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2020,1,2020-01-01,TRUE,"SX",0,1194,97,75,362,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2021,1,2021-01-01,TRUE,"SX",0,767,83,34,309,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","CK","  ",2022,1,2022-01-01,TRUE,"SX",0,952,75,21,209,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1989,1,1989-01-01,TRUE,"SX",0,3,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1990,1,1990-01-01,TRUE,"SX",0,68,27,0,23,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1991,1,1991-01-01,TRUE,"SX",0,208,123,0,106,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1992,1,1992-01-01,TRUE,"SX",0,243,187,0,202,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1993,1,1993-01-01,TRUE,"SX",0,463,204,0,319,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1994,1,1994-01-01,TRUE,"SX",0,842,249,0,625,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1995,1,1995-01-01,TRUE,"SX",0,702,378,0,949,0,0,0,0,67,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1996,1,1996-01-01,TRUE,"SX",0,1446,593,0,1376,0,0,0,0,75,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1997,1,1997-01-01,TRUE,"SX",0,1842,409,5,970,0,0,0,0,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1998,1,1998-01-01,TRUE,"SX",0,2121,460,9,862,0,0,0,0,203,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",1999,1,1999-01-01,TRUE,"SX",0,2279,462,7,725,0,0,0,0,218,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2000,1,2000-01-01,TRUE,"SX",0,6065,687,3,2465,0,0,0,0,141,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2001,1,2001-01-01,TRUE,"SX",0,7971,662,24,2082,0,0,0,0,88,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2002,1,2002-01-01,TRUE,"SX",0,8026,853,75,2027,0,0,0,0,120,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2003,1,2003-01-01,TRUE,"SX",0,6881,889,32,2482,0,0,0,0,112,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2004,1,2004-01-01,TRUE,"SX",0,11290,1254,34,4164,0,0,0,0,183,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2005,1,2005-01-01,TRUE,"SX",0,11504,721,91,2591,0,0,0,0,124,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2006,1,2006-01-01,TRUE,"SX",0,11802,771,98,2231,0,0,0,0,147,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2007,1,2007-01-01,TRUE,"SX",0,7145,556,50,1721,0,0,0,0,62,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2008,1,2008-01-01,TRUE,"SX",0,9613,671,105,2763,0,0,0,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2009,1,2009-01-01,TRUE,"SX",0,12515,768,105,3440,0,0,0,0,62,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2010,1,2010-01-01,TRUE,"SX",0,9252,539,152,2602,0,0,0,0,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2011,1,2011-01-01,TRUE,"SX",0,10538,1718,0,4051,0,0,0,0,33,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2012,1,2012-01-01,TRUE,"SX",0,10202,1588,0,3188,0,0,0,0,33,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2013,1,2013-01-01,TRUE,"SX",0,9561,1018,0,2203,0,0,0,0,33,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2014,1,2014-01-01,TRUE,"SX",0,7622,1698,0,4343,0,0,0,0,51,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2015,1,2015-01-01,TRUE,"SX",0,7855,1184,399,3647,1,0,0,0,36,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2016,1,2016-01-01,TRUE,"SX",0,7905,1396,254,4701,0,0,0,0,38,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2017,1,2017-01-01,TRUE,"SX",0,10552,1108,499,4986,0,0,0,0,92,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2018,1,2018-01-01,TRUE,"SX",0,9624,891,439,2738,1,0,0,0,32,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2019,1,2019-01-01,TRUE,"SX",0,9072,1182,334,3833,1,0,0,0,34,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2020,1,2020-01-01,TRUE,"SX",0,6664,736,434,4564,0,0,0,0,22,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2021,1,2021-01-01,TRUE,"SX",0,6438,482,234,2662,0,0,0,0,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","FJ","  ",2022,1,2022-01-01,TRUE,"SX",0,7418,426,407,2127,0,0,0,0,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1990,1,1990-01-01,TRUE,"SX",0,20,4,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1991,1,1991-01-01,TRUE,"SX",0,100,45,1,118,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1992,1,1992-01-01,TRUE,"SX",0,195,57,7,150,0,0,0,0,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1993,1,1993-01-01,TRUE,"SX",0,714,163,25,366,0,0,0,0,68,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1994,1,1994-01-01,TRUE,"SX",0,913,165,43,275,0,0,0,0,103,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1995,1,1995-01-01,TRUE,"SX",0,772,182,10,297,0,0,0,0,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1996,1,1996-01-01,TRUE,"SX",0,1463,184,26,380,0,0,0,0,109,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1997,1,1997-01-01,TRUE,"SX",0,2595,308,22,420,0,0,0,0,148,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1998,1,1998-01-01,TRUE,"SX",0,3189,402,34,480,0,0,0,0,101,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",1999,1,1999-01-01,TRUE,"SX",0,2580,276,103,756,0,0,0,0,161,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2000,1,2000-01-01,TRUE,"SX",0,3473,711,72,1202,0,0,0,0,87,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2001,1,2001-01-01,TRUE,"SX",0,4261,745,91,967,0,0,0,0,95,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2002,1,2002-01-01,TRUE,"SX",0,4557,649,92,507,0,0,0,0,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2003,1,2003-01-01,TRUE,"SX",0,3846,439,73,621,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2004,1,2004-01-01,TRUE,"SX",0,2218,502,65,1066,0,0,0,0,109,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2005,1,2005-01-01,TRUE,"SX",0,2426,606,24,793,0,0,0,0,91,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2006,1,2006-01-01,TRUE,"SX",0,2918,498,28,690,0,0,0,0,122,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2007,1,2007-01-01,TRUE,"SX",0,3957,478,30,527,0,0,0,0,138,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2008,1,2008-01-01,TRUE,"SX",0,3068,490,18,447,0,0,0,0,142,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2009,1,2009-01-01,TRUE,"SX",0,3560,587,25,716,0,0,0,0,104,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2010,1,2010-01-01,TRUE,"SX",0,3483,436,22,418,0,0,0,0,127,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2011,1,2011-01-01,TRUE,"SX",0,3225,607,19,491,0,0,0,0,124,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2012,1,2012-01-01,TRUE,"SX",0,3594,654,50,758,0,0,0,0,117,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2013,1,2013-01-01,TRUE,"SX",0,3512,787,34,615,0,0,0,0,107,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2014,1,2014-01-01,TRUE,"SX",0,3744,741,33,783,0,0,0,0,105,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2015,1,2015-01-01,TRUE,"SX",0,3418,813,75,1093,0,0,0,0,102,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2016,1,2016-01-01,TRUE,"SX",0,3277,563,60,968,0,0,0,0,73,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2017,1,2017-01-01,TRUE,"SX",0,2148,896,37,1434,0,0,0,0,74,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2018,1,2018-01-01,TRUE,"SX",0,3058,1063,30,1314,0,0,0,0,81,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2019,1,2019-01-01,TRUE,"SX",0,3439,954,76,1364,0,0,0,0,91,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2020,1,2020-01-01,TRUE,"SX",0,2812,874,53,1135,0,0,0,0,99,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2021,1,2021-01-01,TRUE,"SX",0,2689,1045,79,2350,0,0,0,0,129,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","PF","  ",2022,1,2022-01-01,TRUE,"SX",0,4185,1388,68,1373,1,0,0,0,69,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1983,1,1983-01-01,TRUE,"SX",0,12,1,0,9,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1984,1,1984-01-01,TRUE,"SX",0,112,10,0,28,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1985,1,1985-01-01,TRUE,"SX",0,131,17,0,133,0,0,0,0,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1986,1,1986-01-01,TRUE,"SX",0,179,19,0,169,0,0,0,0,85,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1987,1,1987-01-01,TRUE,"SX",0,563,37,0,502,0,0,0,0,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1988,1,1988-01-01,TRUE,"SX",0,584,20,0,488,0,0,0,0,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1989,1,1989-01-01,TRUE,"SX",0,566,27,0,278,0,0,0,0,123,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1990,1,1990-01-01,TRUE,"SX",0,1053,60,0,617,0,0,0,0,168,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1991,1,1991-01-01,TRUE,"SX",0,909,60,0,567,0,0,0,0,75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1992,1,1992-01-01,TRUE,"SX",0,692,27,0,373,0,0,0,0,71,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1993,1,1993-01-01,TRUE,"SX",0,755,106,0,433,0,0,0,0,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1994,1,1994-01-01,TRUE,"SX",0,840,78,0,437,0,0,0,0,193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1995,1,1995-01-01,TRUE,"SX",0,332,103,0,839,0,0,0,0,89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1996,1,1996-01-01,TRUE,"SX",0,414,233,0,554,0,0,0,0,101,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1997,1,1997-01-01,TRUE,"SX",0,277,234,0,466,0,0,0,0,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1998,1,1998-01-01,TRUE,"SX",0,860,498,0,185,0,0,0,0,159,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",1999,1,1999-01-01,TRUE,"SX",0,690,553,0,373,0,0,0,0,91,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2000,1,2000-01-01,TRUE,"SX",0,895,517,0,250,0,0,0,0,160,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2001,1,2001-01-01,TRUE,"SX",0,1020,128,0,570,0,0,0,0,165,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2002,1,2002-01-01,TRUE,"SX",0,1165,189,0,572,0,0,0,0,185,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2003,1,2003-01-01,TRUE,"SX",0,1111,142,0,754,0,0,0,0,193,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2004,1,2004-01-01,TRUE,"SX",0,1468,90,0,631,0,0,0,0,211,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2005,1,2005-01-01,TRUE,"SX",0,1590,76,0,448,0,0,0,0,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2006,1,2006-01-01,TRUE,"SX",0,1358,35,0,414,0,0,0,0,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2007,1,2007-01-01,TRUE,"SX",0,1324,53,0,393,0,0,0,0,63,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2008,1,2008-01-01,TRUE,"SX",0,1506,63,0,424,0,0,0,0,103,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2009,1,2009-01-01,TRUE,"SX",0,1649,51,0,487,0,0,0,0,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NC","  ",2010,1,2010-01-01,TRUE,"SX",0,1939,44,0,505,0,0,0,0,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
